round,date,home_club_name,away_club_name,player_position,goals,assists,own_goals,yellow_cards,red_cards,substituted_on,substituted_off,minutes_played,player_transfermarkt_rating,club_confederation,club_domestic_competition,competition,player_club_name,player_name,game_id,player_id,appearance_id,home_club_id,away_club_id,home_club_goals,away_club_goals,season
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,RM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,jeff-hendrick,375,754,8680,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,charlie-taylor,375,755,8725,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CF,1,1,1,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ashley-barnes,375,756,8769,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CF,2,2,2,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,chris-wood,375,761,8877,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ben-mee,375,762,8922,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,glenn-murray,375,1013,10253,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,lewis-dunk,375,1014,10295,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,AM,0,0,0,2,1,0,66,66,,europa,GB1,GB1,brighton-amp-hove-albion,pascal-gross,375,1015,10330,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,dale-stephens,375,1016,10359,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CM,0,0,0,2,1,66,0,24,,europa,GB1,GB1,brighton-amp-hove-albion,yves-bissouma,375,1017,10394,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,mathew-ryan,375,1020,10483,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CB,1,1,1,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,shane-duffy,375,1021,10519,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,RW,0,0,0,2,1,0,48,48,,europa,GB1,GB1,brighton-amp-hove-albion,solly-march,375,1022,10560,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,LW,0,0,0,2,1,0,66,66,,europa,GB1,GB1,brighton-amp-hove-albion,jurgen-locadia,375,1219,11071,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,LW,0,0,0,2,1,66,0,24,,europa,GB1,GB1,brighton-amp-hove-albion,alireza-jahanbakhsh,375,1227,11103,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,gaetan-bong,375,1228,11129,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,davy-propper,375,2207,14122,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,brighton-amp-hove-albion,martin-montoya,375,2208,14155,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,james-tarkowski,375,2492,14497,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,phil-bardsley,375,2494,14560,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,LW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,dwight-mcneil,375,2495,14577,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ashley-westwood,375,2496,14620,61,19,1,3.0,2018
26,2019-02-09,brighton-amp-hove-albion,fc-burnley,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,aston-villa,tom-heaton,375,2501,14678,61,19,1,3.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,LM,0,0,0,2,1,0,74,74,,europa,GB1,GB1,fc-watford,roberto-pereyra,488,3,86,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,RW,0,0,0,2,1,55,0,35,,europa,GB1,GB1,fc-watford,isaac-success,488,4,123,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-watford,craig-cathcart,488,5,160,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-watford,etienne-capoue,488,6,202,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,RM,0,0,0,2,1,0,55,55,,europa,GB1,GB1,fc-watford,will-hughes,488,7,241,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-watford,abdoulaye-doucoure,488,8,280,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-watford,troy-deeney,488,9,316,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-watford,jose-holebas,488,10,347,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-watford,ben-foster,488,11,387,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CB,0,0,0,2,1,0,0,32,,europa,GB1,GB1,fc-watford,christian-kabasele,488,12,417,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-watford,kiko-femenia,488,13,449,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CF,0,0,0,2,1,0,55,55,,europa,GB1,GB1,fc-watford,andre-gray,488,15,503,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,LW,0,0,0,2,1,74,0,16,,europa,GB1,GB1,fc-watford,gerard-deulofeu,488,44,1405,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CB,0,0,0,2,1,55,0,35,,europa,GB1,GB1,fc-watford,adrian-mariappa,488,49,1439,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,asmir-begovic,488,725,8205,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,simon-francis,488,726,8228,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,adam-smith,488,727,8250,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CF,1,1,1,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,callum-wilson,488,729,8302,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,RW,1,1,1,2,1,0,70,70,,europa,GB1,GB1,afc-bournemouth,david-brooks,488,730,8333,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,jefferson-lerma,488,731,8364,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,nathan-ake,488,732,8399,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CM,0,0,0,2,1,0,78,78,,europa,GB1,GB1,afc-bournemouth,lewis-cook,488,733,8433,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,steve-cook,488,734,8453,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CM,0,0,0,2,1,70,0,20,,europa,GB1,GB1,afc-bournemouth,dan-gosling,488,735,8488,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,LW,0,0,0,2,1,0,66,66,,europa,GB1,GB1,afc-bournemouth,ryan-fraser,488,736,8515,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,SS,2,2,2,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,joshua-king,488,2273,14219,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,LW,0,0,0,2,1,66,0,24,,europa,GB1,GB1,afc-bournemouth,junior-stanislas,488,2278,14252,1,20,0,4.0,2018
8,2018-10-06,fc-watford,afc-bournemouth,CM,0,0,0,2,1,78,0,12,,europa,GB1,GB1,afc-bournemouth,andrew-surman,488,2763,14882,1,20,0,4.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,jonny-otto,497,29,925,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,ruben-neves,497,31,1001,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,joao-moutinho,497,32,1041,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,willy-boly,497,33,1084,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CF,1,1,1,2,1,0,89,89,,europa,GB1,GB1,wolverhampton-wanderers,raul-jimenez,497,34,1126,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,SS,0,0,0,2,1,0,46,45,,europa,GB1,GB1,wolverhampton-wanderers,diogo-jota,497,35,1170,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,ryan-bennett,497,36,1205,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,conor-coady,497,37,1247,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,RM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,matt-doherty,497,38,1293,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,wolverhampton-wanderers,rui-patricio,497,39,1337,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CM,0,0,0,2,1,75,0,15,,europa,GB1,GB1,wolverhampton-wanderers,romain-saiss,497,411,5341,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,asmir-begovic,497,725,8212,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,charlie-daniels,497,728,8276,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CF,0,0,0,2,1,58,0,32,,europa,GB1,GB1,afc-bournemouth,callum-wilson,497,729,8308,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,jefferson-lerma,497,731,8370,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,nathan-ake,497,732,8406,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,steve-cook,497,734,8460,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,ryan-fraser,497,736,8522,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,RM,0,0,0,2,1,0,58,58,,europa,GB1,GB1,afc-bournemouth,jordon-ibe,497,737,8550,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,AM,0,0,0,2,1,0,75,75,,europa,GB1,GB1,wolverhampton-wanderers,morgan-gibbs-white,497,826,9461,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,joshua-king,497,2273,14224,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,AM,0,0,0,2,1,0,80,80,,europa,GB1,GB1,afc-bournemouth,junior-stanislas,497,2278,14259,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,andrew-surman,497,2763,14886,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,LB,0,0,0,2,1,35,0,55,,europa,GB1,GB1,afc-bournemouth,diego-rico,497,2768,14903,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,RW,0,0,0,2,1,80,0,10,,europa,GB1,GB1,sheffield-united,lys-mousset,497,3161,14986,2,20,2,0.0,2018
17,2018-12-15,wolverhampton-wanderers,afc-bournemouth,CB,0,0,0,2,1,0,35,35,,europa,GB1,GB1,aston-villa,tyrone-mings,497,4704,15542,2,20,2,0.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,LB,1,1,1,2,1,0,0,90,,europa,GB1,GB1,crystal-palace,patrick-van-aanholt,587,123,2518,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,crystal-palace,vicente-guaita,587,125,2579,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,crystal-palace,luka-milivojevic,587,126,2609,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CF,0,0,0,2,1,0,87,87,,europa,GB1,GB1,crystal-palace,wilfried-zaha,587,127,2649,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,crystal-palace,james-mcarthur,587,130,2743,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,RW,1,1,1,2,1,0,90,90,,europa,GB1,GB1,crystal-palace,andros-townsend,587,131,2783,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,aaron-wan-bissaka,587,148,2927,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,crystal-palace,martin-kelly,587,382,5239,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,crystal-palace,max-meyer,587,383,5263,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CF,2,2,2,2,1,0,89,89,,europa,GB1,GB1,fc-chelsea,michy-batshuayi,587,401,5295,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,adam-smith,587,727,8264,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,callum-wilson,587,729,8318,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,DM,1,1,1,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,jefferson-lerma,587,731,8384,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,nathan-ake,587,732,8422,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,steve-cook,587,734,8472,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,LW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,ryan-fraser,587,736,8539,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,RW,1,1,1,2,1,0,70,70,,europa,GB1,GB1,afc-bournemouth,jordon-ibe,587,737,8564,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,LB,0,0,0,2,1,0,89,89,,europa,GB1,GB1,fc-liverpool,nathaniel-clyne,587,1253,11162,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CB,0,0,0,2,1,70,0,20,,europa,GB1,GB1,afc-bournemouth,chris-mepham,587,1587,13573,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,SS,1,1,1,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,joshua-king,587,2273,14242,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CB,0,0,0,2,1,0,70,70,,europa,GB1,GB1,afc-bournemouth,jack-simpson,587,2620,14734,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,LW,0,0,0,2,1,87,0,3,,europa,GB1,GB1,crystal-palace,bakary-sako,587,2740,14823,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,RW,0,0,0,2,1,70,0,20,,europa,GB1,GB1,sheffield-united,lys-mousset,587,3161,15001,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CF,0,0,0,2,1,89,0,1,,europa,GB1,GB1,afc-bournemouth,sam-surridge,587,5511,15598,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,mark-travers,587,5616,15643,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,crystal-palace,joel-ward,587,5646,15644,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,CF,0,0,0,2,1,89,0,1,,europa,GB1,GB1,crystal-palace,connor-wickham,587,5650,15656,6,20,5,3.0,2018
38,2019-05-12,crystal-palace,afc-bournemouth,RM,0,0,0,2,1,90,0,1,,europa,GB1,GB1,crystal-palace,luke-dreher,587,5654,15664,6,20,5,3.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,CF,0,0,0,2,1,0,83,83,,europa,GB1,GB1,fc-everton,oumar-niasse,578,151,2987,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,adam-smith,578,727,8256,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,DM,0,0,0,2,1,69,0,21,,europa,GB1,GB1,afc-bournemouth,jefferson-lerma,578,731,8378,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,nathan-ake,578,732,8414,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,steve-cook,578,734,8468,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,DM,0,0,0,2,1,0,69,69,,europa,GB1,GB1,afc-bournemouth,dan-gosling,578,735,8496,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,LW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,ryan-fraser,578,736,8531,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,RW,0,0,0,2,1,62,0,28,,europa,GB1,GB1,afc-bournemouth,jordon-ibe,578,737,8558,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,nathaniel-clyne,578,1253,11156,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,SS,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,joshua-king,578,2273,14234,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,RW,0,0,0,2,1,0,62,62,,europa,GB1,GB1,afc-bournemouth,junior-stanislas,578,2278,14268,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,CF,0,0,0,2,1,0,62,62,,europa,GB1,GB1,afc-bournemouth,dominic-solanke,578,2625,14741,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,artur-boruc,578,2630,14756,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,andrew-surman,578,2763,14891,7,20,2,0.0,2018
25,2019-02-02,cardiff-city,afc-bournemouth,CF,0,0,0,2,1,62,0,28,,europa,GB1,GB1,sheffield-united,lys-mousset,578,3161,14994,7,20,2,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,RW,1,1,1,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,mohamed-salah,579,82,1546,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,james-milner,579,83,1596,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,RB,0,0,0,2,1,77,0,13,,europa,GB1,GB1,fc-liverpool,trent-alexander-arnold,579,85,1671,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,joel-matip,579,87,1754,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,LW,1,1,1,2,1,0,87,87,,europa,GB1,GB1,fc-liverpool,sadio-mane,579,88,1787,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,andrew-robertson,579,89,1837,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,virgil-van-dijk,579,90,1886,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CF,0,0,0,2,1,0,90,90,,europa,GB1,GB1,fc-liverpool,roberto-firmino,579,92,1952,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,fabinho,579,93,1999,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CM,1,1,1,2,1,0,77,77,,europa,GB1,GB1,fc-liverpool,georginio-wijnaldum,579,94,2041,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,alisson,579,95,2090,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,LW,0,0,0,2,1,87,0,3,,europa,GB1,GB1,fc-liverpool,divock-origi,579,180,3005,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-liverpool,naby-keita,579,183,3047,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,adam-smith,579,727,8257,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,DM,0,0,0,2,1,0,73,73,,europa,GB1,GB1,afc-bournemouth,jefferson-lerma,579,731,8379,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,nathan-ake,579,732,8415,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,steve-cook,579,734,8469,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,dan-gosling,579,735,8497,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,LW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,ryan-fraser,579,736,8532,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,RW,0,0,0,2,1,0,59,59,,europa,GB1,GB1,afc-bournemouth,jordon-ibe,579,737,8559,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CF,0,0,0,2,1,90,0,1,,europa,GB1,GB1,fc-liverpool,daniel-sturridge,579,1044,10639,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CB,0,0,0,2,1,80,0,10,,europa,GB1,GB1,afc-bournemouth,chris-mepham,579,1587,13567,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,joshua-king,579,2273,14235,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,SS,0,0,0,2,1,59,0,31,,europa,GB1,GB1,afc-bournemouth,dominic-solanke,579,2625,14742,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,artur-boruc,579,2630,14757,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,andrew-surman,579,2763,14892,8,20,3,0.0,2018
26,2019-02-09,fc-liverpool,afc-bournemouth,LB,0,0,0,2,1,0,80,80,,europa,GB1,GB1,afc-bournemouth,diego-rico,579,2768,14908,8,20,3,0.0,2018
